iter	Logloss
0	0.4559140119
1	0.2878384504
2	0.1830446332
3	0.1204188019
4	0.0801012281
5	0.05629762461
6	0.04246208222
7	0.03288219153
8	0.02479032635
9	0.02086348121
10	0.01714608943
11	0.01421406092
12	0.01207724903
13	0.01032996418
14	0.008966727996
15	0.00772424483
16	0.006735607892
17	0.005956844545
18	0.005282201518
19	0.00480900444
20	0.004391061948
21	0.004114479606
22	0.003840515071
23	0.003572877984
24	0.003334055484
25	0.003122895057
26	0.002922569002
27	0.002769021441
28	0.002625008704
29	0.002513574163
30	0.002356177604
31	0.002277064132
32	0.002136502228
33	0.002046782486
34	0.001963925913
35	0.001888886784
36	0.001822355528
37	0.001739697677
38	0.001680292114
39	0.001613177404
40	0.001562799726
41	0.001497749112
42	0.001462718131
43	0.0014040674
44	0.001351058003
45	0.001295942896
46	0.001254397139
47	0.001222393163
48	0.00118380845
49	0.001135865448
50	0.001109905886
51	0.001086072423
52	0.001064387605
53	0.001034272509
54	0.001001128428
55	0.0009840159589
56	0.0009652608837
57	0.0009404844801
58	0.0009125281028
59	0.0008993824603
60	0.0008674383883
61	0.0008525561159
62	0.0008377464604
63	0.0008206219381
64	0.0008096991171
65	0.0007897686191
66	0.0007744057917
67	0.000757664502
68	0.0007458804719
69	0.0007301277558
70	0.0007050045779
71	0.0006825126393
72	0.0006729839313
73	0.0006543095683
74	0.0006411472557
75	0.0006306219389
76	0.0006228623016
77	0.0006172739764
78	0.0006089843735
79	0.0006022946815
80	0.0005934865062
81	0.0005852620846
82	0.000573161982
83	0.0005669025348
84	0.0005572817215
85	0.0005518042705
86	0.0005382333603
87	0.000531819145
88	0.0005250899365
89	0.0005190482802
90	0.0005127213131
91	0.00050552786
92	0.0005004556486
93	0.0004946616454
94	0.0004886468531
95	0.0004839291515
96	0.0004792101007
97	0.0004751677484
98	0.0004692351075
99	0.0004641781271
