iter	Logloss
0	0.4496005653
1	0.2904120619
2	0.1852497471
3	0.1213749433
4	0.08214556421
5	0.05934006759
6	0.04342066204
7	0.03377255352
8	0.02660463945
9	0.0207010585
10	0.01737655847
11	0.01423292347
12	0.01216871629
13	0.01013559496
14	0.009096244501
15	0.008007730619
16	0.0070129048
17	0.00617536325
18	0.005497899317
19	0.004978733802
20	0.004579007476
21	0.00410536635
22	0.003813457537
23	0.003539282171
24	0.003222235376
25	0.002971084261
26	0.002790030128
27	0.002653177863
28	0.002500946341
29	0.002382322598
30	0.002263015878
31	0.002140569279
32	0.002016534503
33	0.001925394291
34	0.001838142091
35	0.001770678992
36	0.001693212512
37	0.001632716107
38	0.001577349002
39	0.001518690592
40	0.001470242425
41	0.001412008417
42	0.001367769112
43	0.001299102401
44	0.001235484357
45	0.00116277017
46	0.001125490839
47	0.001098370156
48	0.001067098206
49	0.001042941136
50	0.001021883388
51	0.000986712748
52	0.0009528849073
53	0.0009312009955
54	0.0009131371585
55	0.0008927835072
56	0.0008749598886
57	0.0008578862026
58	0.0008401339175
59	0.0008236788359
60	0.0007996301166
61	0.0007866532825
62	0.0007680320356
63	0.0007579555809
64	0.0007438578075
65	0.0007251568877
66	0.0007011876013
67	0.0006850584104
68	0.0006724017076
69	0.0006612382106
70	0.00065278557
71	0.0006458651318
72	0.0006384004224
73	0.0006273078391
74	0.0006176885433
75	0.0006077741941
76	0.0005972750174
77	0.0005880770038
78	0.0005812281391
79	0.0005715600078
80	0.0005651603827
81	0.0005569969762
82	0.000550365352
83	0.0005447183594
84	0.0005373551609
85	0.0005312393104
86	0.0005233441997
87	0.0005146648995
88	0.000503986219
89	0.0005004109002
90	0.0004900017454
91	0.0004826560354
92	0.0004759738958
93	0.0004695217155
94	0.0004642101527
95	0.0004591033515
96	0.0004528505633
97	0.000448357657
98	0.0004437233733
99	0.0004386129725
