iter	Logloss
0	0.4545166507
1	0.2843162184
2	0.1909928504
3	0.125096112
4	0.08392375432
5	0.05857918968
6	0.04499392826
7	0.03356542913
8	0.02583907068
9	0.02022946624
10	0.01658022859
11	0.01362766826
12	0.011457851
13	0.009999994781
14	0.008693652853
15	0.007595369753
16	0.006594698674
17	0.006021703033
18	0.005401044304
19	0.004949542838
20	0.004579697576
21	0.004137289116
22	0.003900639248
23	0.003547079366
24	0.003351016304
25	0.003154646463
26	0.002995240377
27	0.002801142708
28	0.002646461579
29	0.002469068082
30	0.002319782792
31	0.002177044899
32	0.002087206908
33	0.001988027417
34	0.001916754534
35	0.0018174117
36	0.001755548915
37	0.001696118407
38	0.001627200326
39	0.00157838748
40	0.001527875482
41	0.00147772435
42	0.001402496332
43	0.001372207578
44	0.00133727326
45	0.00131257487
46	0.001274872114
47	0.001244309203
48	0.001205938443
49	0.001173547936
50	0.001125576511
51	0.00108885837
52	0.001067352247
53	0.00101997387
54	0.001001465668
55	0.0009641107659
56	0.0009466673527
57	0.0009254355066
58	0.0008900488167
59	0.0008704038693
60	0.0008426206093
61	0.0008225870324
62	0.0008104567077
63	0.0007853755049
64	0.0007759923906
65	0.0007626853838
66	0.0007489404568
67	0.0007384198172
68	0.000731358106
69	0.0007185751284
70	0.0007096988335
71	0.0006973310496
72	0.0006885914735
73	0.0006777581794
74	0.0006640120531
75	0.0006523550276
76	0.0006441007438
77	0.0006360847585
78	0.0006301427031
79	0.0006227511275
80	0.000610429996
81	0.000601965237
82	0.0005924519399
83	0.0005856619275
84	0.000580106103
85	0.0005750178811
86	0.0005671396342
87	0.0005591062593
88	0.0005548445272
89	0.0005502051991
90	0.0005397841604
91	0.0005349409532
92	0.0005234921242
93	0.0005190729855
94	0.0005120882086
95	0.0005063817535
96	0.000501171534
97	0.0004964986557
98	0.0004927069848
99	0.000486234664
