iter	Logloss
0	0.4536785247
1	0.285430002
2	0.1813741837
3	0.1191961003
4	0.08076880215
5	0.05859704826
6	0.04318907708
7	0.03267118303
8	0.02606996364
9	0.02075211439
10	0.01695121685
11	0.01432007212
12	0.0121900379
13	0.01035552752
14	0.009211408234
15	0.008032732533
16	0.006840983767
17	0.006098890281
18	0.005554135864
19	0.004965772086
20	0.004480030768
21	0.004113552975
22	0.003796457944
23	0.003483101538
24	0.003268007423
25	0.003043048035
26	0.002879429295
27	0.002743634856
28	0.002602636484
29	0.002516035705
30	0.00238453496
31	0.002263196821
32	0.002174265611
33	0.002096055438
34	0.00198228766
35	0.001904565603
36	0.001832736456
37	0.001749187963
38	0.001690254298
39	0.001621768891
40	0.001573396797
41	0.001542569887
42	0.001495041197
43	0.001458443165
44	0.001384522487
45	0.001336079359
46	0.00129343567
47	0.001261350433
48	0.001226052124
49	0.00114818776
50	0.001100600396
51	0.00108018471
52	0.001058505178
53	0.001032708935
54	0.001007085238
55	0.0009812514387
56	0.0009632514959
57	0.0009456440979
58	0.0009258626752
59	0.0009096862685
60	0.0008886467589
61	0.0008575859895
62	0.0008360739023
63	0.0008172048176
64	0.0008015145473
65	0.0007901831254
66	0.0007728121661
67	0.0007604177597
68	0.0007480850277
69	0.0007354317446
70	0.0007277799721
71	0.0007118744411
72	0.0006989022266
73	0.0006890191945
74	0.0006774854108
75	0.0006633124042
76	0.0006549098591
77	0.0006469967501
78	0.0006367322123
79	0.0006252030482
80	0.0006166966524
81	0.00061104678
82	0.0005942319708
83	0.0005816319628
84	0.0005703242388
85	0.0005644276086
86	0.0005566993429
87	0.0005465407556
88	0.0005368498263
89	0.0005305580116
90	0.000525856774
91	0.0005217476832
92	0.0005179630432
93	0.0005099282651
94	0.0005039274843
95	0.0004993419762
96	0.000494659217
97	0.0004882673313
98	0.0004829800063
99	0.0004755853707
